id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane,TravelTime,TravelCost
959,car,0,80,65.31565443,0.1,1546294281,5,21,1546294723,0,,,0,0,442,8.019310905
964,car,0,73,57.21072598,0,1546294281,21,18,1546294640,0,,,0,0,359,5.705180729
969,car,1,80,64.31126871,0.6,1546294281,18,21,1546294586,1,,,0,0,305,5.448593599
700,car,0,80,35.87640893,0.1,1546294291,12,1,1546294481,0,,,0,0,190,1.893477138
709,car,0,72,57.41624978,0.3,1546294291,1,12,1546294524,0,,,0,0,233,3.716107277
798,car,1,78,41.76019972,0.8,1546294291,13,4,1546294787,0,,,0,0,496,5.753627518
807,car,0,73,51.4119609,0.1,1546294291,4,13,1546294587,1,,,0,0,296,4.227205674
816,car,0,78,53.09172504,0.5,1546294291,13,5,1546294702,1,,,0,0,411,6.061305275
825,car,1,70,41.47561169,0.9,1546294291,5,13,1546294872,0,,,0,0,581,6.693702887
842,car,1,72,34.77771429,1,1546294291,24,1,1546294941,0,,,0,0,650,6.279309525
852,car,0,78,36.15410727,0,1546294291,1,24,1546294895,0,,,0,0,604,6.065855775
914,car,0,72,41.17452847,0.2,1546294291,21,1,1546294950,0,,,0,0,659,7.537226184
924,car,1,80,51.09927091,0.6,1546294291,1,21,1546294739,1,,,0,0,448,6.35902038
943,car,1,80,38.72093007,0.8,1546294297,21,4,1546294817,0,,,0,0,520,5.593023232
949,car,0,73,35.695671,0.1,1546294297,4,21,1546294764,0,,,0,0,467,4.630521766
1006,car,0,72,50.05413307,0.1,1546294303,4,20,1546294635,1,,,0,0,332,4.616103383
738,car,1,79,51.18533393,0.9,1546294303,12,5,1546294496,1,,,0,0,193,2.744102625
747,car,1,73,57.76066786,0.9,1546294303,5,12,1546294607,0,,,0,0,304,4.877567508
862,car,0,70,39.03806825,0,1546294303,24,2,1546295021,0,,,0,0,718,7.785925834
870,car,1,76,47.39230178,0.7,1546294303,2,24,1546295226,0,,,0,0,923,12.1508596
888,car,1,71,63.05314961,0.8,1546294303,24,5,1546294868,0,,,0,0,565,9.895841537
897,car,0,71,42.86832484,0.3,1546294303,5,24,1546294833,0,,,0,0,530,6.311170046
998,car,1,73,33.31523323,0.8,1546294303,20,4,1546294898,0,,,0,0,595,5.506267714
1013,car,1,73,57.05683663,0.9,1546294321,20,5,1546294668,1,,,0,0,347,5.499645086
1016,bus,1,44,49.99131734,0.8,1546294321,20,5,1546294788,0,,,0,0,467,6.484984777
1019,car,0,70,38.22219448,0.4,1546294321,5,20,1546294830,0,,,0,0,509,5.404193608
1022,bus,1,47,53.99395186,0.6,1546294321,5,20,1546294830,0,,,0,0,509,7.63414486
1027,bus,1,54,40.97654257,1,1546294321,20,18,1546294588,0,,,0,0,267,3.039093574
1032,bus,0,58,37.5560156,0.3,1546294321,18,20,1546294587,0,,,0,0,266,2.774972264
701,car,1,71,42.33647059,1,1546294321,12,1,1546294514,0,,,0,0,193,2.269705229
710,car,0,78,57.66423234,0,1546294321,1,12,1546294554,0,,,0,0,233,3.73215726
717,car,1,71,38.4620205,1,1546294321,12,2,1546294771,0,,,0,0,450,4.807752563
722,car,1,80,45.66094027,0.8,1546294321,2,12,1546294796,0,,,0,0,475,6.024707397
727,car,1,72,50.0694007,0.6,1546294321,12,4,1546294531,0,,,0,0,210,2.920715041
732,car,0,72,49.60777824,0.2,1546294321,4,12,1546294547,0,,,0,0,226,3.114266078
743,bus,0,59,69.51836969,0.3,1546294321,12,5,1546294513,1,,,0,0,192,3.707646383
752,bus,1,57,53.41408462,0.6,1546294321,5,12,1546294624,0,,,0,0,303,4.495685455
756,car,0,70,39.17419418,0.1,1546294321,12,18,1546294722,0,,,0,0,401,4.363569963
760,bus,1,55,34.83777028,0.8,1546294321,12,18,1546294722,0,,,0,0,401,3.880540523
764,car,1,77,59.75434362,1,1546294321,18,12,1546294565,1,,,0,0,244,4.050016623
768,bus,0,48,65.64758258,0,1546294321,18,12,1546294565,1,,,0,0,244,4.449447264
771,car,0,71,26.36018016,0.3,1546294321,13,1,1546294784,0,,,0,0,463,3.390212059
776,car,1,75,50.16049258,1,1546294321,1,13,1546294830,0,,,0,0,509,7.092136312
782,car,0,73,56.66721727,0.1,1546294321,13,2,1546294837,1,,,0,0,516,8.122301142
786,bus,1,40,50.58335856,0.9,1546294321,13,2,1546294790,1,,,0,0,469,6.589887545
790,car,1,70,59.16821786,1,1546294321,2,13,1546294813,1,,,0,0,492,8.086323108
794,bus,0,52,49.52494696,0,1546294321,2,13,1546295141,0,,,0,0,820,11.28068236
799,car,0,75,42.3999177,0,1546294321,13,4,1546294808,0,,,0,0,487,5.735766644
808,car,1,71,41.17929523,0.8,1546294321,4,13,1546294784,0,,,0,0,463,5.296114915
817,car,0,79,53.24876202,0.1,1546294321,13,5,1546294730,1,,,0,0,409,6.049651018
826,car,1,72,65.2443018,0.8,1546294321,5,13,1546294939,0,,,0,0,618,11.20027181
843,car,0,78,43.37790635,0.1,1546294321,24,1,1546294971,0,,,0,0,650,7.832121981
848,bus,1,42,48.03874632,0.6,1546294321,24,1,1546294971,0,,,0,0,650,8.673662531
853,car,1,75,54.66749269,0.8,1546294321,1,24,1546294733,1,,,0,0,412,6.25639083
858,bus,1,44,58.55797747,0.6,1546294321,1,24,1546294733,1,,,0,0,412,6.7016352
877,car,0,78,40.70675056,0.3,1546294321,24,4,1546294788,0,,,0,0,467,5.280570142
882,car,1,80,53.23815584,0.8,1546294321,4,24,1546294566,1,,,0,0,245,3.623152273
893,bus,0,55,40.44976397,0.3,1546294321,24,5,1546294857,0,,,0,0,536,6.022520413
902,bus,0,58,44.70316033,0.3,1546294321,5,24,1546294859,0,,,0,0,538,6.68063896
915,car,0,78,62.47321624,0.4,1546294321,21,1,1546294780,1,,,0,0,459,7.965335071
920,bus,0,41,50.92564885,0.5,1546294321,21,1,1546294780,1,,,0,0,459,6.493020228
925,car,1,80,50.84575427,0.8,1546294321,1,21,1546294809,1,,,0,0,488,6.892424468
930,bus,1,45,58.50921877,0.8,1546294321,1,21,1546294809,1,,,0,0,488,7.931249655
935,bus,1,55,39.87475325,0.8,1546294321,21,2,1546294902,0,,,0,0,581,6.435342122
940,bus,0,59,57.90042839,0.1,1546294321,2,21,1546294893,0,,,0,0,572,9.199734732
957,bus,1,40,59.88059603,0.6,1546294321,21,5,1546294609,1,,,0,0,288,4.790447682
962,bus,1,49,58.73736878,0.8,1546294321,5,21,1546294780,0,,,0,0,459,7.48901452
967,bus,1,43,66.47777761,1,1546294321,21,18,1546294652,1,,,0,0,331,6.11226233
972,bus,1,41,47.252355,1,1546294321,18,21,1546294795,0,,,0,0,474,6.221560075
975,car,0,72,66.41008071,0.5,1546294321,20,1,1546294817,1,,,0,0,496,9.149833342
978,bus,0,58,42.86229353,0.2,1546294321,20,1,1546295024,0,,,0,0,703,8.370053431
981,car,0,78,44.91716026,0,1546294321,1,20,1546295106,0,,,0,0,785,9.794436335
984,bus,1,43,45.79522052,0.6,1546294321,1,20,1546295056,0,,,0,0,735,9.349857522
987,car,1,78,54.23767943,1,1546294321,20,2,1546294651,1,,,0,0,330,4.971787281
992,car,1,76,51.86416547,0.8,1546294321,2,20,1546294606,1,,,0,0,285,4.1059131
1007,car,0,70,56.98142981,0.4,1546294337,4,20,1546294668,1,,,0,0,331,5.239125908
739,car,0,74,56.79632438,0.2,1546294337,12,5,1546294527,1,,,0,0,190,2.997583786
748,car,0,73,55.74600865,0.4,1546294337,5,12,1546294635,0,,,0,0,298,4.614530716
863,car,1,73,56.52880066,0.9,1546294337,24,2,1546295029,0,,,0,0,692,10.86609168
871,car,0,72,47.30489259,0.2,1546294337,2,24,1546295240,0,,,0,0,903,11.86564389
889,car,1,71,52.85430409,0.7,1546294337,24,5,1546294856,0,,,0,0,519,7.61982884
898,car,1,76,59.01990084,0.6,1546294337,5,24,1546294714,1,,,0,0,377,6.180695171
999,car,1,74,27.23415664,0.7,1546294337,20,4,1546294923,0,,,0,0,586,4.433115498
944,car,1,79,79.59413338,0.9,1546294345,21,4,1546294849,0,,,0,0,504,11.14317867
950,car,0,71,57.13639947,0.3,1546294345,4,21,1546294647,1,,,0,0,302,4.793109067
702,car,1,77,52.91204168,0.6,1546294351,12,1,1546294547,0,,,0,0,196,2.880766714
711,car,1,79,58.43985325,0.9,1546294351,1,12,1546294570,0,,,0,0,219,3.555091073
800,car,1,77,44.24494545,0.9,1546294351,13,4,1546294827,0,,,0,0,476,5.850165009
809,car,1,76,66.32380992,0.9,1546294351,4,13,1546294646,1,,,0,0,295,5.434867757
818,car,0,74,56.81838508,0.3,1546294351,13,5,1546294763,1,,,0,0,412,6.502548515
827,car,0,74,52.65410243,0.5,1546294351,5,13,1546294959,0,,,0,0,608,8.892692855
844,car,1,75,46.67624509,1,1546294351,24,1,1546294973,0,,,0,0,622,8.064617901
854,car,0,77,47.54591915,0.4,1546294351,1,24,1546294930,0,,,0,0,579,7.646968662
916,car,0,75,32.5252174,0.3,1546294351,21,1,1546294992,0,,,0,0,641,5.791295654
926,car,1,74,36.85121727,0.7,1546294351,1,21,1546295027,0,,,0,0,676,6.919839688
1025,car,1,75,41.5810417,0.9,1546294361,20,18,1546294628,0,,,0,0,267,3.08392726
1030,car,0,72,66.65396442,0.3,1546294361,18,20,1546294627,0,,,0,0,266,4.924987371
757,car,1,72,58.63933192,0.7,1546294361,12,18,1546294745,0,,,0,0,384,6.254862072
765,car,0,76,53.0333323,0,1546294361,18,12,1546294670,1,,,0,0,309,4.552027689
783,car,0,79,48.9151706,0.5,1546294361,13,2,1546295079,0,,,0,0,718,9.755859025
791,car,1,75,52.74731983,0.6,1546294361,2,13,1546295280,0,,,0,0,919,13.46521859
833,car,1,77,60.5790178,0.9,1546294361,13,18,1546294771,1,,,0,0,410,6.899277027
837,car,0,74,34.08175734,0.2,1546294361,18,13,1546295001,0,,,0,0,640,6.058979082
905,car,0,76,36.17343224,0.4,1546294361,24,18,1546294932,0,,,0,0,571,5.73750828
909,car,1,73,44.08394604,1,1546294361,18,24,1546294906,0,,,0,0,545,6.673819608
933,car,0,72,32.98315549,0,1546294361,21,2,1546294943,0,,,0,0,582,5.332276804
938,car,1,75,59.19660781,0.9,1546294361,2,21,1546294708,1,,,0,0,347,5.705895253
955,car,0,78,46.40133836,0.4,1546294361,21,5,1546294743,0,,,0,0,382,4.92369757
960,car,1,71,60.94701991,0.7,1546294361,5,21,1546294788,0,,,0,0,427,7.228993751
965,car,1,79,61.8278262,0.8,1546294361,21,18,1546294671,1,,,0,0,310,5.324062812
970,car,1,73,50.89188076,0.6,1546294361,18,21,1546294658,1,,,0,0,297,4.198580163
1000,car,0,77,55.30142388,0.3,1546294371,20,4,1546294739,1,,,0,0,368,5.653034441
1008,car,0,77,42.2761435,0.2,1546294371,4,20,1546294900,0,,,0,0,529,6.21224442
740,car,0,75,55.95872148,0.2,1546294371,12,5,1546294563,1,,,0,0,192,2.984465146
749,car,1,78,37.32041965,0.7,1546294371,5,12,1546294666,0,,,0,0,295,3.058201054
864,car,0,72,48.62869934,0,1546294371,24,2,1546295049,0,,,0,0,678,9.158405042
872,car,1,78,43.811322,0.7,1546294371,2,24,1546295009,0,,,0,0,638,7.764339843
890,car,1,78,47.34472799,0.7,1546294371,24,5,1546294872,0,,,0,0,501,6.588807979
899,car,0,76,44.16158328,0.5,1546294371,5,24,1546294877,0,,,0,0,506,6.207155872
1014,car,0,76,68.43628438,0.4,1546294381,20,5,1546294714,1,,,0,0,333,6.330356305
1020,car,1,76,51.38361096,0.7,1546294381,5,20,1546294844,0,,,0,0,463,6.608503298
703,car,1,77,61.5673483,0.9,1546294381,12,1,1546294577,0,,,0,0,196,3.352000074
712,car,0,77,52.22359236,0.4,1546294381,1,12,1546294590,0,,,0,0,209,3.031869668
718,car,0,73,45.94865404,0.2,1546294381,12,2,1546294835,0,,,0,0,454,5.794635816
723,car,0,78,43.5474157,0,1546294381,2,12,1546294840,0,,,0,0,459,5.552295501
728,car,0,70,48.70359177,0.5,1546294381,12,4,1546294587,0,,,0,0,206,2.786927751
733,car,0,76,51.1361377,0.3,1546294381,4,12,1546294599,0,,,0,0,218,3.096577227
772,car,1,78,46.60971383,0.8,1546294381,13,1,1546294842,0,,,0,0,461,5.968632799
777,car,0,78,52.06766493,0,1546294381,1,13,1546294864,0,,,0,0,483,6.985745045
801,car,0,79,51.34388436,0.3,1546294381,13,4,1546294709,1,,,0,0,328,4.677998353
810,car,1,79,66.94175323,0.9,1546294381,4,13,1546294675,1,,,0,0,294,5.466909847
819,car,0,72,58.1934119,0,1546294381,13,5,1546294805,1,,,0,0,424,6.853890735
828,car,1,72,37.36523955,0.8,1546294381,5,13,1546294975,0,,,0,0,594,6.165264526
845,car,0,75,49.89054298,0.4,1546294381,24,1,1546294984,0,,,0,0,603,8.356665949
855,car,1,72,50.93661991,0.9,1546294381,1,24,1546294777,1,,,0,0,396,5.60302819
878,car,0,78,42.02738583,0.2,1546294381,24,4,1546294806,0,,,0,0,425,4.961566382
883,car,0,77,36.47661806,0.3,1546294381,4,24,1546294782,0,,,0,0,401,4.063089957
917,car,0,73,53.37336344,0.1,1546294381,21,1,1546294788,1,,,0,0,407,6.034155256
927,car,1,77,63.18275541,0.6,1546294381,1,21,1546294839,1,,,0,0,458,8.038250549
976,car,0,72,62.67907114,0.2,1546294381,20,1,1546294865,1,,,0,0,484,8.426852898
982,car,1,79,38.75924047,0.9,1546294381,1,20,1546295097,0,,,0,0,716,7.708782271
988,car,1,76,42.4978788,0.8,1546294381,20,2,1546294832,0,,,0,0,451,5.324039817
993,car,0,76,49.95304652,0.3,1546294381,2,20,1546294832,0,,,0,0,451,6.258006661
945,car,0,70,67.52405095,0.5,1546294393,21,4,1546294884,0,,,0,0,491,9.209530282
951,car,0,79,47.35381863,0.4,1546294393,4,21,1546294867,0,,,0,0,474,6.234919454
758,car,1,76,47.97858639,0.9,1546294401,12,18,1546294782,0,,,0,0,381,5.077733726
766,car,0,75,55.77199637,0.3,1546294401,18,12,1546294761,0,,,0,0,360,5.577199637
784,car,0,79,48.24060212,0.3,1546294401,13,2,1546295115,0,,,0,0,714,9.56771942
792,car,1,76,47.08891179,0.6,1546294401,2,13,1546295160,0,,,0,0,759,9.927912235
1001,car,1,75,39.5618878,1,1546294405,20,4,1546294995,0,,,0,0,590,6.483753834
1009,car,0,78,45.80630841,0.2,1546294405,4,20,1546294926,0,,,0,0,521,6.629190745
741,car,0,78,50.02397849,0.5,1546294405,12,5,1546294592,1,,,0,0,187,2.598467772
750,car,0,72,49.02758709,0.5,1546294405,5,12,1546294701,0,,,0,0,296,4.031157161
865,car,0,70,48.59200153,0,1546294405,24,2,1546295062,0,,,0,0,657,8.868040279
873,car,1,72,53.08079126,0.9,1546294405,2,24,1546294984,1,,,0,0,579,8.537160594
891,car,0,72,55.34046184,0.4,1546294405,24,5,1546294882,0,,,0,0,477,7.332611194
900,car,1,79,44.05886058,0.6,1546294405,5,24,1546294889,0,,,0,0,484,5.923469034
704,car,1,78,72.13674754,1,1546294411,12,1,1546294607,0,,,0,0,196,3.927445144
713,car,0,70,40.81563698,0,1546294411,1,12,1546294610,0,,,0,0,199,2.256197711
802,car,1,74,43.34006944,0.8,1546294411,13,4,1546294881,0,,,0,0,470,5.658286844
811,car,0,79,53.00587715,0.5,1546294411,4,13,1546294706,1,,,0,0,295,4.343537156
820,car,0,74,43.26382667,0.1,1546294411,13,5,1546294950,0,,,0,0,539,6.47755627
829,car,0,79,53.95528543,0.2,1546294411,5,13,1546294983,0,,,0,0,572,8.572895351
846,car,0,80,54.56591482,0.2,1546294411,24,1,1546294990,0,,,0,0,579,8.776017968
856,car,1,77,45.62853341,1,1546294411,1,24,1546294980,0,,,0,0,569,7.211843197
918,car,0,74,43.54774803,0,1546294411,21,1,1546295032,0,,,0,0,621,7.511986535
928,car,1,76,51.08926668,0.7,1546294411,1,21,1546294836,1,,,0,0,425,6.03137176
1033,car,0,79,54.9777517,0.2,1546294501,12,1,1546294710,0,,,0,0,209,3.191763918
1041,bus,0,52,56.76696277,0.3,1546294501,12,1,1546294710,0,,,0,0,209,3.295637561
1043,car,0,73,55.25229453,0,1546294501,1,12,1546294736,0,,,0,0,235,3.606747004
1051,bus,0,49,45.22813849,0.3,1546294501,1,12,1546294736,0,,,0,0,235,2.952392374
1053,car,1,73,47.25850515,0.6,1546294501,12,2,1546294969,0,,,0,0,468,6.14360567
1060,bus,0,43,47.09435118,0,1546294501,12,2,1546294962,0,,,0,0,461,6.030693303
1061,car,0,80,57.90604968,0.4,1546294501,2,12,1546294815,1,,,0,0,314,5.050694333
1068,bus,0,59,47.80268878,0.3,1546294501,2,12,1546294909,0,,,0,0,408,5.417638061
1069,car,1,71,48.64600299,1,1546294501,12,4,1546294745,0,,,0,0,244,3.29711798
1074,bus,0,45,27.79724076,0,1546294501,12,4,1546294745,0,,,0,0,244,1.884035207
1075,car,1,70,63.56669921,0.9,1546294501,4,12,1546294713,0,,,0,0,212,3.743372287
1080,bus,0,44,49.91027434,0.4,1546294501,4,12,1546294713,0,,,0,0,212,2.9391606
1081,car,1,79,29.92754245,0.8,1546294501,12,5,1546294801,0,,,0,0,300,2.493961871
1084,bus,0,43,42.09514575,0.4,1546294501,12,5,1546294794,0,,,0,0,293,3.42607714
1086,car,1,70,54.91231958,0.7,1546294501,5,12,1546294693,1,,,0,0,192,2.928657044
1089,bus,0,46,56.3155228,0.5,1546294501,5,12,1546294693,1,,,0,0,192,3.003494549
1091,car,1,75,43.57340812,0.7,1546294501,12,18,1546294901,0,,,0,0,400,4.841489791
1094,bus,0,50,62.15561282,0,1546294501,12,18,1546294901,0,,,0,0,400,6.906179202
1095,car,0,72,53.330408,0.3,1546294501,18,12,1546294736,1,,,0,0,235,3.481290522
1098,bus,1,44,32.03955632,0.8,1546294501,18,12,1546294878,0,,,0,0,377,3.355253537
1099,car,0,74,53.53543224,0.5,1546294501,13,1,1546294815,1,,,0,0,314,4.669479368
1103,bus,0,46,55.14135342,0.4,1546294501,13,1,1546294818,1,,,0,0,317,4.85550251
1104,car,0,78,42.00769259,0.1,1546294501,1,13,1546295016,0,,,0,0,515,6.009433802
1108,bus,1,56,55.65120352,0.8,1546294501,1,13,1546295016,0,,,0,0,515,7.961213837
1109,car,0,72,42.12525004,0,1546294501,13,2,1546295214,0,,,0,0,713,8.3431398
1112,bus,0,60,61.21276753,0.4,1546294501,13,2,1546294988,1,,,0,0,487,8.280727162
1113,car,1,74,41.16771246,1,1546294501,2,13,1546295282,0,,,0,0,781,8.931106509
1116,bus,0,48,49.05675064,0.2,1546294501,2,13,1546295282,0,,,0,0,781,10.64258951
1117,car,1,74,45.88314922,0.8,1546294501,13,4,1546294992,0,,,0,0,491,6.257951741
1120,bus,0,46,40.88521157,0.2,1546294501,13,4,1546294932,0,,,0,0,431,4.894868385
1121,car,1,80,59.93497989,0.8,1546294501,4,13,1546294810,1,,,0,0,309,5.144419107
1124,bus,1,47,52.5912522,0.7,1546294501,4,13,1546294810,1,,,0,0,309,4.514082481
1125,car,0,71,39.25870485,0.4,1546294501,13,5,1546295046,0,,,0,0,545,5.943331706
1131,bus,1,54,78.77038085,0.8,1546294501,13,5,1546294877,1,,,0,0,376,8.227128667
1132,car,1,73,67.18753018,0.6,1546294501,5,13,1546295141,0,,,0,0,640,11.94444981
1138,bus,1,53,53.13582328,0.9,1546294501,5,13,1546295141,0,,,0,0,640,9.446368583
1139,car,1,80,64.9023308,0.6,1546294501,13,18,1546294975,1,,,0,0,474,8.545473555
1146,bus,1,40,76.65068313,0.8,1546294501,13,18,1546294932,1,,,0,0,431,9.176790119
1148,car,0,80,55.26662227,0.3,1546294501,18,13,1546294918,1,,,0,0,417,6.40171708
1155,bus,1,51,49.8047495,0.8,1546294501,18,13,1546295169,0,,,0,0,668,9.241547962
1157,car,1,77,35.17139067,1,1546294501,24,1,1546295173,0,,,0,0,672,6.565326258
1163,bus,0,55,46.81079583,0.4,1546294501,24,1,1546295173,0,,,0,0,672,8.738015222
1165,car,1,74,63.9840479,0.6,1546294501,1,24,1546294917,1,,,0,0,416,7.393712202
1171,bus,1,57,65.28457776,0.9,1546294501,1,24,1546294917,1,,,0,0,416,7.543995652
1173,car,0,76,44.90611692,0.3,1546294501,24,2,1546295272,0,,,0,0,771,9.617393374
1178,bus,1,42,50.18451076,0.8,1546294501,24,2,1546295029,1,,,0,0,528,7.360394912
1180,car,1,79,58.06246889,0.7,1546294501,2,24,1546294934,1,,,0,0,433,6.98362473
1185,bus,1,55,49.11457964,0.7,1546294501,2,24,1546295187,0,,,0,0,686,9.35905601
1187,car,0,76,41.97556319,0.4,1546294501,24,4,1546294985,0,,,0,0,484,5.643381273
1190,bus,1,40,41.87757588,0.8,1546294501,24,4,1546294985,0,,,0,0,484,5.630207424
1192,car,0,79,36.71528559,0.2,1546294501,4,24,1546294897,0,,,0,0,396,4.038681415
1195,bus,0,45,52.99549688,0,1546294501,4,24,1546294777,1,,,0,0,276,4.062988094
1197,car,0,75,60.92905689,0.2,1546294501,24,5,1546295098,0,,,0,0,597,10.1040686
1203,bus,0,50,49.35413733,0,1546294501,24,5,1546295098,0,,,0,0,597,8.184561108
1205,car,0,76,38.59527177,0.4,1546294501,5,24,1546295089,0,,,0,0,588,6.303894389
1211,bus,1,59,34.20049421,0.8,1546294501,5,24,1546295089,0,,,0,0,588,5.586080721
1213,car,0,75,46.74239115,0.1,1546294501,24,18,1546294941,0,,,0,0,440,5.712958919
1216,bus,1,43,77.5032246,0.6,1546294501,24,18,1546294872,1,,,0,0,371,7.987137868
1218,car,0,77,45.04657377,0,1546294501,18,24,1546295050,0,,,0,0,549,6.8696025
1221,bus,1,56,54.8921536,0.6,1546294501,18,24,1546294885,1,,,0,0,384,5.855163051
1223,car,0,71,39.05788093,0.4,1546294501,21,1,1546295173,0,,,0,0,672,7.290804441
1231,bus,1,53,61.31348381,0.8,1546294501,21,1,1546294958,1,,,0,0,457,7.783406139
1232,car,0,75,52.25697198,0.3,1546294501,1,21,1546294994,1,,,0,0,493,7.156301996
1240,bus,1,56,61.69718761,0.7,1546294501,1,21,1546294994,1,,,0,0,493,8.449087081
1241,car,0,74,56.79089381,0,1546294501,21,2,1546294914,1,,,0,0,413,6.515177539
1248,bus,1,47,56.65676583,0.7,1546294501,21,2,1546294914,1,,,0,0,413,6.49979008
1249,car,1,77,34.44023849,0.6,1546294501,2,21,1546295138,0,,,0,0,637,6.094008866
1256,bus,1,55,73.4778709,0.9,1546294501,2,21,1546295138,0,,,0,0,637,13.00150104
1257,car,1,70,47.50000961,0.9,1546294501,21,4,1546295063,0,,,0,0,562,7.415279278
1265,bus,0,55,67.72491013,0.3,1546294501,21,4,1546295063,0,,,0,0,562,10.57261097
1267,car,1,72,34.58312932,0.6,1546294501,4,21,1546295013,0,,,0,0,512,4.918489503
1275,bus,0,59,64.79597734,0.2,1546294501,4,21,1546294839,1,,,0,0,338,6.083622317
1277,car,1,78,43.46398121,0.6,1546294501,21,5,1546294925,0,,,0,0,424,5.119091121
1281,bus,0,51,56.92018833,0.3,1546294501,21,5,1546294794,1,,,0,0,293,4.632670883
1282,car,1,71,49.13577534,0.9,1546294501,5,21,1546294994,0,,,0,0,493,6.728871457
1286,bus,1,49,47.36750073,0.7,1546294501,5,21,1546294994,0,,,0,0,493,6.486716073
1287,car,0,75,42.51652572,0.1,1546294501,21,18,1546295010,0,,,0,0,509,6.011364331
1295,bus,1,50,52.81912132,0.9,1546294501,21,18,1546295010,0,,,0,0,509,7.468036875
1296,car,1,73,44.95321751,0.9,1546294501,18,21,1546294961,0,,,0,0,460,5.744022237
1304,bus,0,57,60.38187448,0.1,1546294501,18,21,1546294825,1,,,0,0,324,5.434368704
1305,car,0,70,52.16019607,0.2,1546294501,20,1,1546294998,1,,,0,0,497,7.201004847
1310,bus,0,50,41.67194552,0.4,1546294501,20,1,1546295199,0,,,0,0,698,8.079727214
1312,car,1,74,48.85497761,0.9,1546294501,1,20,1546295213,0,,,0,0,712,9.662428905
1317,bus,1,42,47.54626577,1,1546294501,1,20,1546295213,0,,,0,0,712,9.403594786
1319,car,1,77,49.89514738,0.7,1546294501,20,2,1546294962,0,,,0,0,461,6.389350818
1327,bus,1,55,54.29440153,0.6,1546294501,20,2,1546294825,1,,,0,0,324,4.886496138
1329,car,0,77,46.86995652,0.4,1546294501,2,20,1546295018,0,,,0,0,517,6.731046533
1337,bus,0,49,54.33293851,0.2,1546294501,2,20,1546294810,1,,,0,0,309,4.663577222
1339,car,0,73,61.04532761,0.4,1546294501,20,4,1546294895,1,,,0,0,394,6.681071966
1344,bus,1,42,59.60302619,1,1546294501,20,4,1546294896,1,,,0,0,395,6.539776485
1346,car,0,80,59.07669672,0.5,1546294501,4,20,1546294852,1,,,0,0,351,5.75997793
1351,bus,0,42,49.73886734,0.2,1546294501,4,20,1546295054,0,,,0,0,553,7.640442677
1353,car,0,70,58.97837613,0.3,1546294501,20,5,1546294849,1,,,0,0,348,5.701243026
1358,bus,0,47,37.94193129,0.1,1546294501,20,5,1546294972,0,,,0,0,471,4.964069344
1359,car,1,80,53.25498373,0.6,1546294501,5,20,1546294812,1,,,0,0,311,4.600638872
1364,bus,1,60,46.80073523,0.6,1546294501,5,20,1546295021,0,,,0,0,520,6.7601062
1365,car,1,74,44.73389112,0.6,1546294501,20,18,1546294767,0,,,0,0,266,3.30533751
1370,bus,0,41,46.8728415,0,1546294501,20,18,1546294767,0,,,0,0,266,3.463382177
1371,car,1,76,45.51135939,0.9,1546294501,18,20,1546294767,0,,,0,0,266,3.362783777
1376,bus,0,41,41.50574582,0.1,1546294501,18,20,1546294767,0,,,0,0,266,3.066813441
1034,car,0,80,49.88900687,0.2,1546294531,12,1,1546294734,0,,,0,0,203,2.813185665
1044,car,0,78,44.49214132,0.2,1546294531,1,12,1546294751,0,,,0,0,220,2.718964192
1224,car,0,76,61.20698251,0,1546294531,21,1,1546294960,1,,,0,0,429,7.293832082
1233,car,0,70,44.72575812,0.5,1546294531,1,21,1546295227,0,,,0,0,696,8.646979903
1258,car,1,70,41.08481671,0.9,1546294531,21,4,1546295075,0,,,0,0,544,6.208372303
1268,car,0,79,55.25633651,0.1,1546294531,4,21,1546294838,1,,,0,0,307,4.712137586
1288,car,1,76,40.99911911,0.7,1546294531,21,18,1546295021,0,,,0,0,490,5.580435657
1297,car,1,77,68.81760768,1,1546294531,18,21,1546294895,0,,,0,0,364,6.958224776
1320,car,0,76,31.73542294,0.4,1546294531,20,2,1546294993,0,,,0,0,462,4.072712611
1330,car,1,80,35.97389659,0.8,1546294531,2,20,1546295026,0,,,0,0,495,4.946410782
1054,car,1,72,37.51190073,0.8,1546294535,12,2,1546294994,0,,,0,0,459,4.782767344
1062,car,1,71,49.02986535,0.6,1546294535,2,12,1546295028,0,,,0,0,493,6.714367672
1140,car,1,79,48.81296552,0.8,1546294535,13,18,1546295270,0,,,0,0,735,9.96598046
1149,car,0,77,49.61119117,0.1,1546294535,18,13,1546295168,0,,,0,0,633,8.723301115
1242,car,0,76,55.92682011,0,1546294535,21,2,1546294923,1,,,0,0,388,6.02766839
1250,car,0,72,45.02730275,0,1546294535,2,21,1546295999,0,,,0,0,1464,18.31110312
1126,car,1,73,41.07349905,1,1546294541,13,5,1546295085,0,,,0,0,544,6.206662078
1133,car,0,77,45.68062871,0.2,1546294541,5,13,1546295151,0,,,0,0,610,7.740328753
1158,car,1,78,45.25108816,0.8,1546294541,24,1,1546295195,0,,,0,0,654,8.220614349
1166,car,0,80,38.84711632,0.5,1546294541,1,24,1546295135,0,,,0,0,594,6.409774193
