id,type,driverType,maxSpeed,valueTime,probLaneChange,startTs,nodeOrigin_id,nodeDest_id,finishTs,laneType,currentLane_id,currentLaneProgress,timeBudget,changeLane
845,car,0,75,56.08468460251783,0.4,1546294389.0,24,1,1546294940.0,1,,,0.0,0
846,car,0,80,64.61134205678601,0.2,1546294389.0,24,1,1546294940.0,1,,,0.0,0
847,bus,0,57,36.11812143932474,0.2,1546294390.0,24,1,1546294940.0,1,,,0.0,0
848,bus,1,42,45.88693005383598,0.6,1546294391.0,24,1,1546294939.0,1,,,0.0,0
849,car,1,78,45.80217052330118,0.6,1546294392.0,1,24,1546294854.0,1,,,0.0,0
850,car,1,71,68.06009660132071,0.9,1546294392.0,1,24,1546294854.0,1,,,0.0,0
851,car,1,73,53.77955276136488,0.8,1546294392.0,1,24,1546294854.0,1,,,0.0,0
852,car,0,78,47.31104891342289,0.0,1546294393.0,1,24,1546294887.0,0,,,0.0,1
853,car,1,75,27.502451275623507,0.8,1546294393.0,1,24,1546294887.0,0,,,0.0,1
854,car,0,77,51.84171014407632,0.4,1546294393.0,1,24,1546294887.0,0,,,0.0,1
855,car,1,72,51.276393730337645,0.9,1546294393.0,1,24,1546294887.0,0,,,0.0,1
856,car,1,77,55.24215352043054,1.0,1546294394.0,1,24,1546294854.0,1,,,0.0,0
857,bus,1,47,57.28625067392969,1.0,1546294395.0,1,24,1546294854.0,1,,,0.0,0
858,bus,1,44,50.826117623578185,0.6,1546294395.0,1,24,1546294854.0,1,,,0.0,0
859,car,0,72,41.40158462035057,0.1,1546294396.0,24,2,1546294996.0,1,,,0.0,0
860,car,1,74,43.143609130534884,0.6,1546294397.0,24,2,1546294996.0,1,,,0.0,0
861,car,1,78,28.968861333922945,0.9,1546294397.0,24,2,1546294996.0,1,,,0.0,0
862,car,0,70,37.70844047834565,0.0,1546294397.0,24,2,1546294996.0,1,,,0.0,0
863,car,1,73,59.501211175304476,0.9,1546294397.0,24,2,1546294996.0,1,,,0.0,0
864,car,0,72,59.47994230893896,0.0,1546294397.0,24,2,1546294996.0,1,,,0.0,0
865,car,0,70,45.859958418392274,0.0,1546294399.0,24,2,1546294995.0,1,,,0.0,0
866,bus,1,53,44.69281254819598,0.6,1546294400.0,24,2,1546294995.0,1,,,0.0,0
867,car,1,75,48.61928048223636,0.8,1546294400.0,2,24,1546294899.0,1,,,0.0,0
868,car,0,75,57.66162354530225,0.1,1546294401.0,2,24,1546294899.0,1,,,0.0,0
869,car,1,80,32.887620018906375,0.9,1546294401.0,2,24,1546294899.0,1,,,0.0,0
870,car,1,76,48.088151411143535,0.7,1546294402.0,2,24,1546294900.0,1,,,0.0,0
871,car,0,72,36.9140065877811,0.2,1546294402.0,2,24,1546294900.0,1,,,0.0,0
872,car,1,78,44.40749702179323,0.7,1546294402.0,2,24,1546294900.0,1,,,0.0,0
873,car,1,72,56.660608520402796,0.9,1546294403.0,2,24,1546294893.0,1,,,0.0,0
874,bus,0,47,61.469789637972596,0.0,1546294403.0,2,24,1546294893.0,1,,,0.0,0
875,car,0,78,34.53106740946887,0.2,1546294405.0,24,4,1546294791.0,1,,,0.0,1
876,car,0,71,62.84133419799222,0.5,1546294405.0,24,4,1546294791.0,1,,,0.0,1
877,car,0,78,61.30127650110165,0.3,1546294407.0,24,4,1546294788.0,1,,,0.0,0
878,car,0,78,44.389135469624705,0.2,1546294408.0,24,4,1546294791.0,1,,,0.0,0
879,bus,0,55,38.303113141354146,0.3,1546294409.0,24,4,1546294795.0,1,,,0.0,0
880,car,0,76,65.92757686658408,0.0,1546294409.0,4,24,1546294711.0,1,,,0.0,0
881,car,0,74,37.82161595575795,0.2,1546294411.0,4,24,1546294712.0,1,,,0.0,0
882,car,1,80,46.58138923980821,0.8,1546294412.0,4,24,1546294712.0,1,,,0.0,0
883,car,0,77,34.08412204295724,0.3,1546294412.0,4,24,1546294712.0,1,,,0.0,0
884,bus,0,47,55.24357413571488,0.1,1546294413.0,4,24,1546294712.0,1,,,0.0,0
885,car,0,79,58.78600720513345,0.4,1546294413.0,24,5,1546294880.0,1,,,0.0,0
886,car,1,79,47.51182286054106,0.7,1546294414.0,24,5,1546294880.0,1,,,0.0,0
887,car,0,76,46.75361875884714,0.0,1546294414.0,24,5,1546294880.0,1,,,0.0,0
